raw_csv_parameter_name,spline_relationship_class,spline_evidence_label,spline_nonlinear_advantage,v1_relationship_type,v1_evidence_label,v2_shape,v2_evidence_label,vs_v1_lightgbm,vs_v2_binned
CHRE_Ali_Litho_Channel_to_Ohmic_Alignment,INVERTED_U,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_R_f_tn_1,COMPLEX_NONLINEAR,STRONG,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,STRONG,SPLINE_ONLY,BOTH_AGREE_SHAPE
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd8,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_LT_SEC_Vg_Id_min_Vd3,SATURATION,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_Big_Vg_max_Vd_0p1mA,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_C500pf_0,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_R_f_hr_1,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF2_S11dB_26GHz,SATURATION,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,STRONG,SPLINE_ONLY,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF2_MAG_35GHz,THRESHOLD,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Imax_W,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
ANODE_ET_Ran_con_1,SATURATION,STRONG,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,STRONG,SPLINE_ONLY,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_Big_Gm_0,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_PIV_Ids0_QP1,COMPLEX_NONLINEAR,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,threshold,MODERATE,SPLINE_ONLY,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_TFR_AB,SATURATION,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_SEC_X_Vg_at_I1_neg_SD3p5,U_SHAPED,STRONG,True,,not_screened_by_v1,U_shape,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Gm_err,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
OHMIC_ET_Rsh_an_ct2,INVERTED_U,STRONG,True,threshold,STRONG,inverted_U,MODERATE,BOTH_FOUND_DIFFERENT_SHAPE,BOTH_AGREE_SHAPE
TOPSIN_ET_DC_PIV_Ids0_QP3,PROCESS_WINDOW,STRONG,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_ABVIETCH,THRESHOLD,STRONG,True,nonlinear_complex,WEAK,monotonic,MODERATE,SPLINE_ONLY,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_Stress_Id_stress_after,SATURATION,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_X_Vboff_Id_FPSD3p2,THRESHOLD,STRONG,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_SMALL_Vbin_gd,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
THIN_ET_DC_RF_Id_gm_max,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_X_Vp_0p7_mA_mm,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_DC_RF_Vdg_max,SATURATION,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_RF_CF_S11_Mag_L2180,U_SHAPED,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_PIV_Gate_Lag_0,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_PIV_Drain_Lag_Idss,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_X_Bin_FPSD3p2,SATURATION,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_HIRS,COMPLEX_NONLINEAR,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos_FPSD3p2,U_SHAPED,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Min_S21_Mag_L1002,U_SHAPED,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_R414,SATURATION,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
THIN_ET_F_AB,U_SHAPED,STRONG,True,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF_Min_S21_Ph_L1002,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_DC_PIV_Ids1_QP1,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
BRGM_ET_lkg_C300,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_Rc_f_hr_23,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SMALL_Vds_max_0p1,SATURATION,STRONG,False,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_Cap_C300,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FP2_Height2_FP2_Height2,THRESHOLD,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_C100CapUSV,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
SIN_GATE_ET_RGAN1,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_DC_RF_Vds_max_0p1,THRESHOLD,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_R114,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_CF_S22_Mag_L1002,COMPLEX_NONLINEAR,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
THIN_ET_DC_RF_n_gd,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_X_Ids_max_norm_SD3p5,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_C200,SATURATION,STRONG,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_neg_SD3p5,U_SHAPED,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_Vgs_back_1V,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Vg_at_I2_neg_SD3p5,U_SHAPED,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Id_gm_max_W,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_Diode_S11_dB_rev,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Ids_max_FPSD3p2,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
TOPSIN_ET_DC_RF_Vt_gd,U_SHAPED,STRONG,False,flat_no_clear_effect,INCONCLUSIVE,monotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_C100,THRESHOLD,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
OHMIC_ET_R314,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
FIC_ET_Vp_1,PROCESS_WINDOW,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_TFR_AB,SATURATION,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF_S11ang_10GHz,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_RF_Modeling_Mag_d,COMPLEX_NONLINEAR,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,U_shape,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
TOPSIN_ET_Load_Pull_Vg,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
SIN_ET_DC_RF_Vbgs_0p01,U_SHAPED,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
WIN_WIN_Alignment_WIN_to_FIN_Alignment,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_X_Vboff_Id_plus_Ig_SD3p5,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
THIN_ET_Vbpin_D60,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_MAG_18,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_Ran_con_3_OW_CR,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_S_Ig_cut3_mAmm_pos_FPSD3p2,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
FIN_FIN_Alignment_FIN_to_ohmic_alignment,THRESHOLD,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,threshold,WEAK,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Vboff_Id,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
SIN_ET_DC_RF_Gm_0,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
SIN_ET_DC_RF_Gm_m0p2,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_Stress_Vd_stress,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
SIN_ET_DC_RF_Vbgs1,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_K,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Ids_max,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_Stress_Ig_max_after,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,U_shape,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_Rcat_cn_3_OW_ST,PROCESS_WINDOW,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
THIN_ET_Rcat_cn_2,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_DC_RF_Idss,COMPLEX_NONLINEAR,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Ig_cut2_mAmm_pos,THRESHOLD,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_SEC_X_Ron_SD3p5,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF2_S21ang_26GHz,THRESHOLD,STRONG,False,threshold,MODERATE,threshold,INCONCLUSIVE,BOTH_AGREE_SHAPE,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_ChipStatus,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Max_S11_Ph_L1002,THRESHOLD,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_DC_RF_Id_gm_max,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Vdg_max_0p1,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
FIC_ET_DC_RF_Vbgd_0p01,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_LT_SEC_Ig_Id_min_mA_mm_Vd3,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_DC_RF_Vboff,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_X_Ig_cut3_mAmm_pos_FPSD3p2,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Max_S11_Mag_L1002,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_Load_Pull_Freq,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MaskSetSupplyChipsCount,COMPLEX_NONLINEAR,STRONG,True,nonlinear_complex,MODERATE,complex_nonmonotonic,INCONCLUSIVE,BOTH_AGREE_SHAPE,SPLINE_ONLY
MEASURE_ET_Ran_con_2_OW_CR,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
THIN_ET_DC_RF_Vds_max,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_sh_GA144,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
FIC_ET_Rc_f_tn_23,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FMESA_ET_Vbkd,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
FIC_ET_Vd_at_Id_cut_cond,THRESHOLD,STRONG,False,,not_screened_by_v1,threshold,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
TOPSIN_ET_DC_SMALL_Gm_m0p2,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
SIN_Thickness_SiN_Thickness,THRESHOLD,STRONG,True,,not_screened_by_v1,inverted_U,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Delta_MAG_19G,THRESHOLD,STRONG,True,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF_S12ang_26GHz_W,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_Vds_min_ON,U_SHAPED,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_DC_RF_Id_gm_max,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_SEC_S_Ron_FPSD3p2,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_Gm_m2,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_CF_S21_Ph_L2180,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_DC_RF_Vds_max_0p1,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
TOPSIN_ET_DC_SMALL_Vds_max_0p1,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_RF_Modeling_Ft,COMPLEX_NONLINEAR,STRONG,True,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_R314,SATURATION,STRONG,False,,not_screened_by_v1,monotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_DC_RF_Min_S21_Mag_L2180,SATURATION,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_C450pf_0,THRESHOLD,STRONG,True,,not_screened_by_v1,threshold,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_Rsh_TF_AB2,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
MEASURE_ET_Load_Pull_ID_comp_Last_mA,U_SHAPED,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_FOUND_DIFFERENT_SHAPE
MEASURE_ET_RGAN1,THRESHOLD,STRONG,False,flat_no_clear_effect,INCONCLUSIVE,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY,SPLINE_ONLY
MEASURE_ET_DC_Stress_Vg_gm_max_after,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,MODERATE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_DC_SEC_S_Ig_cut1_mAmm_neg_FPSD3p2,COMPLEX_NONLINEAR,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,STRONG,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,BOTH_AGREE_SHAPE
MEASURE_ET_LT_SEC_Id_min_mA_mm_Vd7,THRESHOLD,STRONG,False,,not_screened_by_v1,complex_nonmonotonic,INCONCLUSIVE,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
TOPSIN_ET_Rc_OG144,SATURATION,STRONG,True,,not_screened_by_v1,complex_nonmonotonic,WEAK,SPLINE_ONLY_NOT_SCREENED_BY_OTHER,SPLINE_ONLY
