,fold_0,fold_1,fold_2,fold_3,fold_4
SIN_ET_DC_RF_Vbin_gd,0.0016657428480392695,0.0019145016424933492,0.0,0.0006411482655406617,0.0
SIN_ET_DC_RF_Vbin_gs,0.04666992386857211,0.02546175776353209,0.036953952156540716,0.02408288955740051,0.025309303142386868
SIN_ET_DC_RF_Vboff,2.0959240128904815e-05,4.167940516857805e-05,5.0676887044737145e-06,0.00010006878892759313,0.00045656240186953
SIN_ET_DC_RF_Vdg_max,8.932510233011068e-05,0.0029521047433552546,5.101283769440943e-05,0.0008780471068106573,0.0017111610692080164
SIN_ET_DC_RF_Vdg_max_0p1,0.00041202164489008615,7.399295952285103e-05,0.001519822114061057,3.2064532588490694e-05,0.00019369133994089733
SIN_ET_DC_RF_Vdg_max_0p1mA,7.178948534145745e-05,0.00011421511141860145,0.00015876702881545778,0.0005865310738621593,0.0001887993723151527
SIN_ET_DC_RF_Vds_max,9.456191575236758e-05,0.0010039281164189856,3.319487265983239e-05,0.00028919336318273235,0.00013324008252636431
SIN_ET_DC_RF_Vds_max_0p1,0.00012078377119973076,0.0001868756542275079,3.107170527708772e-05,0.0003197304698564601,0.0002749845000599628
SIN_ET_DC_RF_Vds_max_0p1mA,1.9442644040028947e-05,0.00399927043018076,0.00020333044692076937,0.0008065127776056483,0.0
SIN_ET_DC_RF_Vg_gm_max,0.0002633897252409172,1.1106460460065027e-05,2.1436416239030815e-05,0.000349635054916097,0.0
SIN_ET_DC_RF_Vg_max_Vd,1.2338869889872492e-05,0.003666812725115948,8.562191531119602e-05,0.0008510239344028251,0.00014866409566707036
SIN_ET_DC_RF_Vg_max_Vd_0p1,0.01584099599858465,0.00011733566837304258,0.0008353264825660152,0.002778855153529969,0.005249705385610387
SIN_ET_DC_RF_Vg_max_Vd_0p1mA,5.287620245960277e-05,4.144810385040445e-05,0.0001182649689138768,0.0003271906327944907,0.00011305653851254677
SIN_ET_DC_RF_Vg_optt,0.000525431346347735,0.000851259448843367,0.0005219586934856903,5.207181912552781e-05,8.352907101689543e-05
SIN_ET_DC_RF_Vg_optt1,0.0010560112017571964,0.00011361922160976318,1.2237981171976684e-05,0.0001990691316624726,0.0006050405452790807
SIN_ET_DC_RF_Vg_optt2,0.00046908626179305795,0.0008099008341717694,0.0014023914878250677,0.0010756523134296699,6.957811162160235e-05
SIN_ET_DC_RF_Vg_optt3,0.0019030951567916312,0.0014786546046514602,0.004350862727588647,0.0003400925269483801,0.002843722778577413
SIN_ET_DC_RF_Vp_01,0.00101333825337336,0.0,0.0,2.3504254621017976e-05,0.0
SIN_ET_DC_RF_Vp_1,4.257308673574995e-05,0.0,0.004119252456385121,5.02516434637687e-05,9.744194220242947e-05
SIN_ET_DC_RF_Vt_gd,0.004811125001856382,0.0037040889890088574,0.0011074154668637747,0.0016777388056234569,0.0005066356421423843
SIN_ET_DC_RF_Vt_gs,0.00018507982033763693,8.209041617475325e-05,0.0024280936061919283,0.0002708437333571511,0.00011965087138676389
SIN_ET_DC_RF_n_gd,0.0050306940884626465,8.984288976984743e-05,0.018711532688219748,0.0007276792103370523,0.000257214298075056
SIN_ET_DC_RF_n_gs,0.0002199594825509138,0.00048116899676281977,0.001428630070026552,0.0013312364032805793,0.0004131593314048171
SIN_ET_Probe_Number,0.003543147936340044,0.0015900754170744358,0.00402698213278876,0.0013565515242990886,0.005812383715953862
SIN_ET_TR_1F,6.965221710383886e-05,0.0008878844352954127,0.0001569472128004247,1.8830816160325437e-05,0.00018890271165976816
SIN_ET_lkg_SY07_10,0.007281510002972691,6.690575637272349e-06,0.007966428039520928,0.0013121646394329424,0.003001102700247039
SIN_ET_lkg_SY8_80,0.0,0.0,0.0,0.00035559451999720023,6.389397818059865e-05
SIN_GATE_ET_I_5,4.941692501237773e-05,0.00023915809410823133,0.00017953060854506317,0.00027851816892032283,0.0006554358945192763
SIN_GATE_ET_OHMC,0.0003257085333217273,5.0467240303525806e-05,0.00011308031558669291,0.00017445017754935777,0.00039262431498932943
SIN_GATE_ET_OHMC_GN,5.2187399555879126e-05,0.0028169912771972842,3.166862813879572e-05,0.0006677888134726749,0.0019308625793599819
SIN_GATE_ET_OHMIC_conc,0.0004671944204203256,0.00012582265888833467,1.8846373506815007e-05,7.82795839826832e-05,0.0005042088949971932
SIN_GATE_ET_Probe_Number,0.0003842405396152955,0.00036135263767737597,0.0023983090754569145,0.0013742618749747124,0.002582049081755004
SIN_GATE_ET_R114,3.494559344901551e-05,0.00016262754521928792,8.192075321707162e-05,0.00013804376318428505,0.0011229624553311308
SIN_GATE_ET_R214,0.0001700099628012549,0.00012466800387198022,0.0,0.00026808611193727,6.880063817414113e-05
SIN_GATE_ET_R314,0.0013026052765911834,4.1277032257493875e-05,3.795312444734512e-05,4.8328314791619226e-05,5.916861282208274e-05
SIN_GATE_ET_R414,0.0005684115544831221,4.231728529824972e-05,0.00015849001874715862,0.0007813162951651121,0.00012564713099141712
SIN_GATE_ET_R514,0.0,0.0,4.7713904223279255e-05,0.00042652558740889363,0.0006220475133853531
SIN_GATE_ET_RGAN1,0.0003773558986477261,0.0029223533423760567,0.0014739126725122236,0.001593979615267647,6.588152731007368e-06
SIN_GATE_ET_RGAN2,0.007873707607145185,0.0038396704166434245,0.0037935773268719243,0.0039922762728917885,0.004251093931780036
SIN_GATE_ET_RGAN3,9.481016153607734e-05,0.00011198354892735381,0.0009759082034225501,0.00020770564214983366,0.00189989518263345
SIN_GATE_ET_Ran_con_1,0.00021087757896438153,0.001627192767415235,0.00046538567340849137,0.0004085855371694706,0.0003809963639045704
SIN_GATE_ET_Ran_con_2,9.465724705734809e-05,0.003971036022028143,0.004152132835924859,1.528346483592006e-05,0.006510628831756435
SIN_GATE_ET_Ran_con_3,5.5575871603978054e-05,0.00014651968600937865,0.0002431117115718036,0.00019944720233296595,0.00010752532507246914
SIN_GATE_ET_Rc_OG142_GN,0.001508985609389416,0.0013613398311080461,0.00024860372881627785,0.0011053291274905435,0.0
SIN_GATE_ET_Rc_OG144,0.0004234399741846676,0.0011304252505045477,0.00031546330812688814,0.0002663078232907006,0.0005011848863952852
SIN_GATE_ET_Rc_an_ct2,0.007783549138935419,0.0038334606243828873,0.0024431125638186718,0.012019823925593866,0.0027038320509079404
SIN_GATE_ET_Rsh_an_ct2,5.086735246021568e-06,2.895860837092387e-05,0.0,0.0,2.3087465151040103e-05
SIN_GATE_ET_TR_1F,9.63799141940711e-05,0.0001296515092676376,9.326109292170192e-05,0.0006014754192521181,1.8462565577117285e-05
SIN_GATE_ET_lkg_5,0.0016886940470683522,0.0021250866389219327,0.0,0.0011858962288247455,0.0
SIN_GATE_ET_lkg_SY07_10,0.0008933839139037981,0.00019544014559102322,0.000135541744813732,0.00014883298656692272,8.349884633533689e-06
SIN_GATE_ET_lkg_SY8_80,0.034286616017441554,0.01228136658350345,0.0009697597246206261,0.09264296510865001,0.013549510630432833
SIN_GATE_ET_sh_GA142_GN,8.671582707298569e-05,0.0001470652152990727,0.000329618539381349,0.0,0.0005607589390842166
SIN_GATE_ET_sh_GA144,0.001864384588537874,0.007509507666857865,0.006553185186699518,0.002824521231902584,0.008329189117147091
SIN_Thickness1_RefractiveIndex,0.0001297059430000219,0.0031537316413796468,0.00043280771766388167,6.425132626702638e-05,0.00032974494274618454
SIN_Thickness1_SiN_Thickness_1st,0.0004309317173286643,9.980680559308454e-05,0.000429295689908714,0.0007481306963346004,0.00024379082181938272
SIN_Thickness2_RefractiveIndex,0.00014018201409108987,0.00022480882686178976,0.0010752680552555455,0.00045393334647802965,0.0022269875037678978
SIN_Thickness2_SiN_Thickness,0.00011128302051163956,6.539415141834179e-06,0.0001887094300404878,0.00011268151995028448,6.31332449172713e-05
SIN_ThicknessGN2_RefractiveIndex,0.0003752989082362326,0.001412147900480658,0.00010664501920734189,0.00017422059673534397,0.00030809291245339614
SIN_ThicknessGN2_SiN_Thickness,0.0001224058638430219,0.00021301044474127934,4.280070543459843e-05,7.582384909496649e-05,7.963211803050074e-05
SIN_Thickness_RefractiveIndex,0.00046901493876603883,0.0003945469910954686,0.0003895665738907142,0.00028082410051100386,0.0004290838336727421
SIN_Thickness_SiN_Thickness,0.00022045027757614563,0.000175968646468237,0.0001886535200267098,7.508330427885888e-05,1.3485624628975188e-05
STAGE_DELTA_ABVIETCH_BRGM_minus_TOPSIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_C100_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_C200_0_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_C200_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_C_AN_2_ANODE_minus_THIN,0.0,6.43287710010405e-06,1.7109612605807297e-05,0.0,0.0
STAGE_DELTA_C_AN_2_OW_CR_ANODE_minus_THIN,2.809447316627981e-05,0.0,6.035771171151766e-05,0.0,2.3443304563257896e-05
STAGE_DELTA_C_CAT_2_CATHODE_minus_THIN,4.874394425569125e-05,0.00020465076034222079,7.586011250287915e-05,5.393648509663992e-05,1.892970955048358e-05
STAGE_DELTA_C_CAT_2_OW_ST_CATHODE_minus_THIN,0.0,3.0598271341266216e-05,4.785116029395389e-05,0.0,0.0
STAGE_DELTA_DC_PIV_Drain_Lag_0_FIC_minus_TOPSIN,0.0018460067492547729,0.005961317216661506,0.0023286121338289166,0.005880100605123636,0.006949989880532427
STAGE_DELTA_DC_PIV_Drain_Lag_1_FIC_minus_TOPSIN,2.1764027362257314e-05,0.003378118349675041,0.0005823644150507429,0.0,0.00010124279202805334
STAGE_DELTA_DC_PIV_Gate_Lag_0_FIC_minus_TOPSIN,0.0007021293538397177,0.005562748657134317,0.0,0.00027900409202746113,0.002463393970583046
STAGE_DELTA_DC_PIV_Gate_Lag_1_FIC_minus_TOPSIN,0.0002202267801098682,2.0994234375227667e-05,1.995266740017735e-05,0.0017775193901186806,3.711383044666873e-05
STAGE_DELTA_DC_PIV_Ids0_QP1_FIC_minus_TOPSIN,7.795184175958689e-05,1.597238624797263e-05,0.00013026133484622917,0.00016000254846015185,0.0
STAGE_DELTA_DC_PIV_Ids0_QP2_FIC_minus_TOPSIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_DC_PIV_Ids0_QP3_FIC_minus_TOPSIN,5.965855335834374e-06,4.692496878728421e-05,0.0,3.649043757311806e-05,0.0
STAGE_DELTA_DC_PIV_Ids1_QP1_FIC_minus_TOPSIN,0.00011401320213919684,1.1641303144502648e-05,0.0,0.0,0.0
STAGE_DELTA_DC_PIV_Ids1_QP2_FIC_minus_TOPSIN,6.002324380824262e-05,4.5132269713108165e-05,0.00012682461819853047,0.0,1.2634817162135018e-05
STAGE_DELTA_DC_PIV_Ids1_QP3_FIC_minus_TOPSIN,0.0,0.002123721471693206,0.0,0.0,0.004229383509652968
STAGE_DELTA_F_AB_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_G2_per_6K_FIC_minus_TOPSIN,0.0,2.095281384211449e-05,0.0,0.0,4.50050862825974e-05
STAGE_DELTA_G_per_6K_FIC_minus_TOPSIN,0.0003449748584903902,7.345508417224606e-05,0.0,3.0028380816426717e-05,3.2019165738410565e-05
STAGE_DELTA_Gate_res_FIC_minus_TOPSIN,0.0,0.00045479481634123616,0.0,0.0,0.0
STAGE_DELTA_Gm_m2_FIC_minus_TOPSIN,5.025554701479523e-05,0.00016691516988600818,3.386543792674027e-05,0.0008725251128696714,7.10058133739348e-05
STAGE_DELTA_Gm_max_FIC_minus_TOPSIN,0.0006961376811418519,0.00011131340538732912,4.077967493179785e-05,0.00021419345846108642,0.00039517055922199957
STAGE_DELTA_Ids_m2_FIC_minus_TOPSIN,8.844295057163748e-05,0.0,0.0,0.0,0.0
STAGE_DELTA_KLV_F_M1_4u_BRGM_minus_TOPSIN,0.0,0.0,0.0,0.0,2.4077107040885504e-05
STAGE_DELTA_Ran_con_1_OW_CR_ANODE_minus_THIN,0.0,0.0,0.0,4.140203158964982e-05,0.0
STAGE_DELTA_Ran_con_2_OW_CR_ANODE_minus_THIN,0.0,5.2970931276419054e-05,0.0,5.544944339451267e-05,0.0
STAGE_DELTA_Ran_con_3_OW_CR_ANODE_minus_THIN,1.5989604479328994e-05,3.546213310880738e-05,0.0004342417434653451,5.8720663860397495e-05,0.0
STAGE_DELTA_Rc_F_AB_2_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_Rc_TF_AB_2_TFRP_minus_THIN,0.0003473563102886571,0.0020805996979948605,0.004083460126930392,0.007021627934954226,0.0008334965536268166
STAGE_DELTA_Rc_an_ct2_OW_CR_ANODE_minus_THIN,0.00236215413037682,0.0016259443664355696,0.014549704462764592,0.0041458600082204845,0.00344949393392872
STAGE_DELTA_Rc_cat_ct2_CATHODE_minus_THIN,0.00019796266313556256,1.0352080704979304e-05,0.0002662777334546927,2.9574690593176593e-05,0.0001702709209889484
STAGE_DELTA_Rc_cat_ct2_OW_ST_CATHODE_minus_THIN,8.40466482168185e-05,0.0015130219065216883,4.850694477594292e-05,0.0,1.5604381899344862e-05
STAGE_DELTA_Rcat_cn_1_CATHODE_minus_THIN,0.00018063694247138888,0.0014586059117682973,0.004291472744279886,0.00022775619858517594,0.0008737758445351845
STAGE_DELTA_Rcat_cn_1_OW_ST_CATHODE_minus_THIN,0.00014879699073638874,0.0,0.00010513603228693793,0.00032131609008169957,0.0002417020830210833
STAGE_DELTA_Rcat_cn_2_CATHODE_minus_THIN,8.875227973095394e-05,0.0020959956084545977,0.0020538326616442947,0.00041884979137736186,0.003997645241078315
STAGE_DELTA_Rcat_cn_2_OW_ST_CATHODE_minus_THIN,0.0005578484628034886,0.0,0.00017463693841715544,0.0,0.0
STAGE_DELTA_Rcat_cn_3_CATHODE_minus_THIN,0.0,0.002436771663850462,0.00046962638756671663,0.0,0.00032099573693981784
STAGE_DELTA_Rcat_cn_3_OW_ST_CATHODE_minus_THIN,0.000744687537544801,0.0008370513394819208,0.0007560510065560456,8.239260287449206e-05,0.00011781594647789314
STAGE_DELTA_Rsh_F_AB_2_BRGM_minus_THIN,0.0,0.0,4.1298935045908075e-05,0.0,0.0
STAGE_DELTA_Rsh_an_ct2_OW_CR_ANODE_minus_THIN,0.0,0.00013323577062230175,0.0002968314554515596,0.00013894681501880628,4.9264435710676924e-05
STAGE_DELTA_Rsh_cat_c2_CATHODE_minus_THIN,0.0003466327714662076,2.2643722937065185e-05,9.079625199430928e-06,6.163254008978199e-05,8.490067797324138e-05
STAGE_DELTA_Rsh_cat_c2_OW_ST_CATHODE_minus_THIN,0.0007003410323780309,0.0008309427759506677,0.0003827687612353353,0.00048438448573821,0.0009803033028731691
STAGE_DELTA_TF_AB_1_TFRP_minus_THIN,0.0,0.0,0.0,0.0015249872187531308,2.6904851275063687e-05
STAGE_DELTA_TF_AB_2_TFRP_minus_THIN,0.0,0.0,0.0,0.00015905615291794724,0.0
STAGE_DELTA_TF_AB_3_TFRP_minus_THIN,1.4944521585030356e-05,1.9941551044830457e-05,0.0,4.3948780016953236e-05,0.0
STAGE_DELTA_Vbkd_FMESA_minus_MESA,4.29955610848353e-05,1.6095048348779442e-05,5.313974911699682e-06,0.0005173086622005773,0.0
STAGE_DELTA_Vdg_max_FIC_minus_TOPSIN,0.0,0.00019595316398102392,2.9932947655187013e-05,0.00016735532403715087,1.1436666146430438e-05
STAGE_DELTA_Vds_max_FIC_minus_TOPSIN,0.0,0.0,0.0,3.722816597975277e-05,0.0
STAGE_DELTA_Vg_Vds_max_FIC_minus_TOPSIN,2.8539349796883434e-05,2.598448630981635e-05,0.0,7.230756900902865e-05,0.0
STAGE_DELTA_Vg_gm_max_FIC_minus_TOPSIN,1.5353531675382533e-05,9.433009753828549e-05,7.57804525420962e-05,0.0001178885530816099,3.90530084100846e-05
STAGE_DELTA_Vp_1_FIC_minus_TOPSIN,0.00025945757920534584,2.6747722639616874e-05,6.588920648242669e-06,2.515386943363053e-05,9.159154078662155e-06
STAGE_DELTA_i5021_1_BRGM_minus_THIN,0.0,0.0,2.7636029236867868e-05,0.0,0.0
STAGE_DELTA_i5021_2_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_i5021_3_BRGM_minus_THIN,0.0,0.0,0.0,0.0,0.0
STAGE_DELTA_lkg_C200_BRGM_minus_THIN,0.0,6.158589933308889e-05,0.0,0.0,0.0
STAGE_RANGE_ABVIETCH,0.0,3.16995471686315e-05,0.0,0.0,0.0
STAGE_RANGE_C100,1.6359891929661233e-05,0.00020229094937005812,0.0,0.0,6.13651184781999e-05
STAGE_RANGE_C200,0.0,0.0,0.0,0.0,5.003622367567733e-05
STAGE_RANGE_C200_0,0.0,0.0,0.0,0.0,0.0
STAGE_RANGE_C300,0.0,0.0,0.0,0.0001887426048619755,0.0
STAGE_RANGE_C300_0,0.0,0.0,0.0,0.0,0.0
STAGE_RANGE_C_AN_2,5.645803326168185e-05,6.305479695684825e-05,0.00028391233276690446,0.0001489425907960639,0.0008625889831776253
STAGE_RANGE_C_AN_2_OW_CR,0.0002501764326812456,9.65449705820803e-05,0.00319245503710461,6.25939415613843e-05,0.00569095685483405
STAGE_RANGE_C_CAT_2,0.0005684976052654216,0.00019116193072954006,0.0003388917391888457,0.0004013784750816232,0.000508746885007333
STAGE_RANGE_C_CAT_2_OW_ST,0.0006325276226529425,0.0003556390367199643,0.0008268177878085687,0.005310984015557069,0.0003891504185223811
STAGE_RANGE_Cap_C300,0.0,0.00016517567703520689,0.0,8.506748151982562e-06,0.0
STAGE_RANGE_DC_PIV_Drain_Lag_0,0.0127673818927851,0.009334536852924132,0.001783233642429899,0.0116907950456236,0.012990945515496875
STAGE_RANGE_DC_PIV_Drain_Lag_1,0.0001053656038083955,1.9449948953011676e-05,0.00010608676679951507,0.00014408377163309323,4.505051749489719e-05
STAGE_RANGE_DC_PIV_Gate_Lag_0,0.004967119890652024,0.0036023643728343648,0.00616904012075027,0.005531324200117402,0.005333437661736055
STAGE_RANGE_DC_PIV_Gate_Lag_1,0.0,0.004945583300532198,8.11774946905964e-05,0.000323754925872385,0.000167148387422798
STAGE_RANGE_DC_PIV_Ids0_QP1,8.442249677133712e-05,0.0002964313576279569,0.0007329773515229908,3.5010694347292043e-05,0.00022778665186449254
STAGE_RANGE_DC_PIV_Ids0_QP2,0.00012446501372589033,3.499971206141119e-05,0.0005732647487719281,0.00027160089078663086,5.163726415997833e-05
STAGE_RANGE_DC_PIV_Ids0_QP3,0.0,0.00023920205604890463,0.0001250726179343698,3.847264012416235e-05,4.391698185293263e-05
STAGE_RANGE_DC_PIV_Ids1_QP1,0.0005316050485928006,0.0005812955797844225,0.00031377975193998004,0.0024253750273551906,0.000488363763194693
STAGE_RANGE_DC_PIV_Ids1_QP2,0.00013476989315753193,0.000636318159847783,0.0002529646089929312,0.00018574051285638414,0.00010405911655498302
STAGE_RANGE_DC_PIV_Ids1_QP3,0.0027830294771668145,0.00037147673697749317,0.00038178828856828075,0.002300480556975381,0.00032425526702037333
STAGE_RANGE_DC_RF_Gm_0,7.937727232076444e-05,5.0548905836152274e-05,0.0015488464926621689,0.0014446078721945664,0.00024543743188624095
STAGE_RANGE_DC_RF_Gm_m0p2,0.00016054961343757993,0.0006148353795910883,0.00022920876698702246,0.0009372847877124702,0.0004820283755035619
STAGE_RANGE_DC_RF_Gm_max,0.00021393717703026123,9.210007456663118e-05,4.2685797594290034e-05,0.00010023297460662037,2.7333613005276854e-05
STAGE_RANGE_DC_RF_Id_gm_max,0.0005011879836816322,2.697749947340411e-05,2.9726995419781612e-05,9.621042447858648e-05,3.531331962886506e-05
STAGE_RANGE_DC_RF_Ids_m0p2,0.0002973591166900756,0.00011145024747044652,0.00010346304037099776,8.31177880036417e-05,1.5143131426285034e-05
STAGE_RANGE_DC_RF_Idss,0.00020573580354874303,0.0001778426115928779,0.00042183121220912826,0.00011767955237965474,0.0003260218111430884
STAGE_RANGE_DC_RF_Imax,0.0001562118036534527,0.00019040465307146477,0.00011305453137449183,0.00017728464565161552,0.00021080939735179972
STAGE_RANGE_DC_RF_Vbgd1,3.073844820215175e-05,0.004818686417812597,0.0003997167006047093,0.0027543551001599914,0.0005372421468234928
STAGE_RANGE_DC_RF_Vbgd_0p01,0.00041246785007439317,0.003995266101921569,0.0006433102371614544,0.0007357177171096434,0.0006558164814164735
STAGE_RANGE_DC_RF_Vbgd_0p1,0.0009265769748943075,0.0006206077097638568,0.00042810008661630007,0.00019800198787161104,0.00014452298318738246
STAGE_RANGE_DC_RF_Vbgs1,9.230545063157367e-05,0.0,1.7267341689191792e-05,3.488927558215612e-05,0.0003554146974016633
STAGE_RANGE_DC_RF_Vbgs_0p01,1.445921451954953e-05,0.0006186819009474537,0.0027931159949934033,0.00014845276765807503,1.8403641026290615e-05
STAGE_RANGE_DC_RF_Vbgs_0p1,0.01137075099153029,0.011838891025779001,0.0037207441828623036,0.002370272489356501,0.002033896456904997
STAGE_RANGE_DC_RF_Vbin_gd,7.424383115626008e-05,2.5252986394172727e-05,0.00011093408543646207,4.182964721202254e-05,1.4565505431846912e-05
STAGE_RANGE_DC_RF_Vbin_gs,5.427301171246225e-05,0.0,2.005279208524117e-05,0.0001054172399961237,3.830029397489269e-05
STAGE_RANGE_DC_RF_Vboff,8.835417203891378e-05,0.00010463304256688612,0.0002508021510398657,0.0006026064890095003,8.054234620581371e-05
STAGE_RANGE_DC_RF_Vdg_max,0.0002148145097720834,0.0002375195892877515,0.0004687445205841269,0.00032162110139840873,7.948057314929086e-05
STAGE_RANGE_DC_RF_Vdg_max_0p1,0.0026212555599863393,0.0005953720540607387,0.0013692270762946273,0.0017049833762081263,0.0015125308281639114
STAGE_RANGE_DC_RF_Vdg_max_0p1mA,0.00039068961773015983,0.0006833934058859848,0.0003993122963354865,0.00012523971352187648,3.733157126939737e-05
STAGE_RANGE_DC_RF_Vds_max,0.0001013958658158798,7.860912296273272e-05,0.0015897727262254306,4.8645486659136654e-05,7.4441915300157525e-06
STAGE_RANGE_DC_RF_Vds_max_0p1,9.073028083773854e-05,5.469789429176436e-05,0.00020960984683838263,4.388487797352101e-05,0.00014513884731667367
STAGE_RANGE_DC_RF_Vds_max_0p1mA,0.00015031057701120332,0.0009067692494270393,0.00029622372387085754,0.00013276546445755726,0.00019444616244786153
STAGE_RANGE_DC_RF_Vg_gm_max,0.00028356027779135776,0.00043946127082538326,0.00030213849170883194,4.946531515036095e-05,6.168338167575868e-05
STAGE_RANGE_DC_RF_Vg_max_Vd,0.001989450117027221,0.00011797319599482962,8.442947884969597e-06,0.002197316794127347,0.00011791381623511928
STAGE_RANGE_DC_RF_Vg_max_Vd_0p1,3.3453095935950156e-05,0.00018223909696805888,0.00021672523466128682,9.630785750608099e-05,0.00014289447938731938
