raw_csv_parameter_name,shap_importance,gain_importance,permutation_importance,shap_rank,gain_rank,permutation_rank,shap_percentile,gain_percentile,permutation_percentile,percentile_spread,method_agreement
FIC_ET_Gm_max,0.0142074244079882,742.3915553037077,0.0190181896070233,45,21,32,96.91228070175438,98.59649122807016,97.82456140350877,1.6842105263157805,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos,0.0133696267667207,201.5787452985533,0.0118162509634944,46,78,42,96.84210526315789,94.59649122807018,97.12280701754385,2.5263157894736707,high_agreement
THIN_ET_Rc_OG142,0.0133629492993054,191.2584072947502,0.0100509645116726,47,81,45,96.7719298245614,94.38596491228071,96.91228070175438,2.5263157894736707,high_agreement
MEASURE_ET_DC_RF_Vbon_min,0.0133393833144553,53.48123121261597,0.0077841823155291,48,221,60,96.7017543859649,84.56140350877193,95.85964912280703,12.140350877192972,moderate_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I1_pos_SD3p5,0.0131176574861694,328.8368298858404,0.0100466717719009,49,48,46,96.63157894736842,96.7017543859649,96.84210526315789,0.21052631578946546,high_agreement
FIC_ET_Probe_Number,0.0125449150211175,42.66515237092972,0.0090853640364256,50,243,50,96.56140350877193,83.01754385964912,96.56140350877193,13.543859649122808,moderate_agreement
MEASURE_ET_Cap3pf_0,0.0121435646655354,222.81459876243025,0.0086508903330677,51,74,56,96.49122807017544,94.87719298245614,96.14035087719299,1.6140350877193015,high_agreement
ANODE_ET_Rc_an_ct2,0.0121359614984151,228.89849553164092,0.0073989785678929,52,69,61,96.42105263157895,95.22807017543859,95.78947368421052,1.1929824561403564,high_agreement
MEASURE_ET_DC_RF_CF_S11_Ph_L2180,0.0118530813875386,122.95078317262232,0.0057477634766573,53,122,76,96.35087719298245,91.50877192982456,94.73684210526316,4.84210526315789,high_agreement
TOPSIN_ET_Load_Pull_P.A.E_Last,0.0116526815918841,132.3726260010153,0.0056440963804687,54,113,77,96.28070175438597,92.14035087719297,94.66666666666667,4.140350877193001,high_agreement
FIC_ET_Bad_Gates,0.011633851007155,93.74240660341457,0.0087984933846993,55,156,53,96.21052631578947,89.12280701754386,96.35087719298245,7.228070175438589,high_agreement
MEASURE_ET_RF_Modeling_Cgd_err,0.0113801765275704,190.82233841135167,0.0069176095344481,56,82,64,96.14035087719299,94.3157894736842,95.57894736842105,1.8245614035087812,high_agreement
FIC_ET_sh_f_tn_23,0.0113559911466402,80.7901158016175,0.0047388106961379,57,168,93,96.0701754385965,88.28070175438596,93.54385964912281,7.7894736842105345,high_agreement
SIN_GATE_ET_Ran_con_2,0.0113306880747793,235.0016587721766,0.0053939283451245,58,67,82,96.0,95.36842105263158,94.3157894736842,1.6842105263157947,high_agreement
TOPSIN_ET_DC_SMALL_Vbgd_0p1,0.011193125918716,255.40399932861328,0.0058708130424524,59,63,71,95.9298245614035,95.64912280701753,95.08771929824562,0.8421052631578902,high_agreement
MEASURE_ET_DC_SEC_X_Id_at_Vboff_mA_mm_SD3p5,0.0111549485830974,229.4307551998645,0.0088687632498142,60,68,52,95.85964912280703,95.29824561403508,96.42105263157895,1.1228070175438631,high_agreement
TOPSIN_ET_R414,0.011131271778698,432.0143377701752,0.0108300644622421,61,36,43,95.78947368421052,97.54385964912281,97.05263157894737,1.754385964912288,high_agreement
MEASURE_ET_C300,0.0106529756339458,534.5589382541366,0.0101377536573095,62,30,44,95.71929824561404,97.96491228070175,96.98245614035088,2.245614035087712,high_agreement
MEASURE_ET_HIRS,0.0105038949017759,102.56298437528312,0.0063625297047916,63,143,67,95.64912280701753,90.03508771929825,95.36842105263158,5.614035087719287,high_agreement
MEASURE_ET_RF_Modeling_S12ang_10GHz,0.0105028148413286,94.6165719749406,0.0073689140970528,64,153,62,95.57894736842105,89.33333333333333,95.71929824561404,6.385964912280713,high_agreement
MEASURE_ET_DC_Stress_Id_max_Ig_after,0.0103407141472777,346.1006689071655,0.0094578429695937,65,44,48,95.50877192982456,96.98245614035088,96.7017543859649,1.473684210526315,high_agreement
MEASURE_ET_DC_SEC_X_Ig_mAmm_at_Vg_cond_neg,0.0102859506584215,116.20303002675064,0.0050951035459068,66,127,88,95.43859649122807,91.15789473684211,93.89473684210526,4.280701754385959,high_agreement
MEASURE_ET_RF_Modeling_Gm,0.010086163840111,188.36399841308597,0.004705178030363,67,84,95,95.36842105263158,94.17543859649122,93.40350877192982,1.9649122807017534,high_agreement
TOPSIN_ET_DC_RF_Vds_max,0.0100591404895309,295.01334571652114,0.0052068833181209,68,53,84,95.29824561403508,96.35087719298245,94.17543859649122,2.175438596491233,high_agreement
MEASURE_ET_RGAN1,0.0100257337373423,260.84601982310414,0.0044427869295957,69,62,99,95.22807017543859,95.71929824561404,93.12280701754386,2.596491228070178,high_agreement
MEASURE_ET_RF_Modeling_Ft,0.009865885805636,96.52086838893592,0.0038371018556612,70,151,109,95.15789473684211,89.47368421052632,92.42105263157895,5.684210526315795,high_agreement
MEASURE_ET_USV_Cappf,0.0098420790142271,77.30516160838306,0.0057973261878486,71,173,72,95.08771929824562,87.9298245614035,95.01754385964912,7.15789473684211,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_FPSD3p2,0.0098279937609775,63.487754735630006,0.0048318259517208,72,197,92,95.01754385964912,86.24561403508773,93.61403508771929,8.771929824561397,high_agreement
TOPSIN_ET_sh_f_tn_23,0.0094747934655444,637.1021835147403,0.0100187992398507,73,25,47,94.94736842105263,98.3157894736842,96.7719298245614,3.368421052631575,high_agreement
FIC_ET_DC_RF_Vbgs1,0.0094514085115886,142.37326383590698,0.0055881052140394,74,110,79,94.87719298245614,92.35087719298245,94.52631578947368,2.526315789473685,high_agreement
MEASURE_ET_LT_SEC_Vbgd1_Vd7,0.0094316636112339,275.8045537327416,0.0073009207888248,75,56,63,94.80701754385964,96.14035087719299,95.64912280701753,1.3333333333333428,high_agreement
MEASURE_ET_DC_SEC_Ids_min_ON,0.0092703601187313,364.7627715638373,0.0066020283205307,76,41,65,94.73684210526316,97.19298245614036,95.50877192982456,2.4561403508771917,high_agreement
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_FPSD3p2,0.0092619627355763,329.21470832824707,0.0086638762443641,77,47,55,94.66666666666667,96.7719298245614,96.21052631578947,2.1052631578947256,high_agreement
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm_FPSD3p2,0.0091762574548363,327.7109655290842,0.0082152783989335,78,49,58,94.59649122807018,96.63157894736842,96.0,2.0350877192982466,high_agreement
MEASURE_ET_RF_Modeling_S21_19G_After,0.0091121052121076,149.25360114872456,0.0051596742764364,79,106,85,94.52631578947368,92.63157894736842,94.10526315789474,1.8947368421052602,high_agreement
MEASURE_ET_Load_Pull_Pout_W_mm_last,0.0088440966490419,103.27766103763132,0.0035973136730911,80,141,117,94.45614035087719,90.17543859649123,91.85964912280701,4.280701754385959,high_agreement
THIN_ET_i5021_2,0.0087272278531159,252.353830806911,0.0043811045885491,81,64,100,94.38596491228071,95.57894736842105,93.05263157894737,2.526315789473685,high_agreement
TOPSIN_ET_DC_SMALL_Vt_gs,0.0086150348098525,164.45527436491102,0.0020034688219129,82,102,185,94.3157894736842,92.91228070175438,87.08771929824562,7.228070175438589,high_agreement
SIN_GATE_ET_Rc_an_ct2,0.0085396407961979,64.01623335108161,0.0031304461766428,83,196,129,94.24561403508773,86.31578947368422,91.01754385964912,7.929824561403507,high_agreement
MEASURE_ET_C100CapPARCAP,0.0083127377303069,278.3622055053711,0.0077933495652576,84,55,59,94.17543859649122,96.21052631578947,95.9298245614035,2.0350877192982466,high_agreement
SIN_ET_DC_RF_Vp_1,0.0082447083596006,172.1808400824666,0.0047346829605917,85,94,94,94.10526315789474,93.47368421052632,93.47368421052632,0.6315789473684248,high_agreement
MEASURE_ET_RGAN2,0.0081713956588245,116.14221153408288,0.0051539617861412,86,128,86,94.03508771929825,91.08771929824562,94.03508771929825,2.94736842105263,high_agreement
MEASURE_ET_Vbkdn_Cap100,0.008133647338632,172.09374237060547,0.0054916459500988,87,95,81,93.96491228070175,93.40350877192982,94.38596491228071,0.9824561403508909,high_agreement
MEASURE_ET_lkg_CapFICBRGM,0.0081216098537335,77.03150177001953,0.0037861481708542,88,174,110,93.89473684210526,87.85964912280701,92.35087719298245,6.035087719298247,high_agreement
THIN_ET_C_AN_2,0.0080968515986901,151.87673091888428,0.0053264217529753,89,104,83,93.82456140350877,92.77192982456141,94.24561403508773,1.473684210526315,high_agreement
MEASURE_ET_Vbpin,0.0080253168161832,319.8988769166172,0.0059178594794731,90,50,70,93.75438596491227,96.56140350877193,95.15789473684211,2.807017543859658,high_agreement
MEASURE_ET_Load_Pull_GL_set,0.0079837630697995,155.51571716368198,0.0056239650739723,91,103,78,93.6842105263158,92.84210526315789,94.59649122807018,1.754385964912288,high_agreement
TOPSIN_ET_CapPARCAP_0,0.0079797586055369,168.14143539220095,0.0026475897865789,92,97,145,93.61403508771929,93.26315789473685,89.89473684210526,3.719298245614027,high_agreement
MEASURE_ET_DC_SEC_Vgs_0p5V,0.0079215675873372,183.80813727434725,0.0039213682658088,93,88,107,93.54385964912281,93.89473684210526,92.56140350877193,1.3333333333333286,high_agreement
ANODE_ET_Ran_con_3,0.0078847120895506,207.3318967819214,0.0025480143096524,94,76,148,93.47368421052632,94.73684210526316,89.6842105263158,5.05263157894737,high_agreement
MEASURE_ET_R_f_hr_3,0.0077870631570858,485.9765173497144,0.0038667159275428,95,33,108,93.40350877192982,97.75438596491229,92.49122807017544,5.26315789473685,high_agreement
MEASURE_ET_DC_RF_Vbgs_0p1,0.0076973539059016,261.43173167062923,0.003387089864844,96,61,123,93.33333333333333,95.78947368421052,91.43859649122807,4.350877192982452,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut2_mAmm_neg,0.007683419057677,223.909806933254,0.0050015911109172,97,72,89,93.26315789473685,95.01754385964912,93.82456140350877,1.7543859649122737,high_agreement
TOPSIN_ET_CapUSV_0,0.0075701105975392,308.43208738428075,0.0042748243566308,98,51,101,93.19298245614036,96.49122807017544,92.98245614035088,3.5087719298245617,high_agreement
MEASURE_ET_Rc_OG142_GN,0.0075193516736305,226.98169875028543,0.0032206754587751,99,70,126,93.12280701754386,95.15789473684211,91.22807017543859,3.929824561403521,high_agreement
MEASURE_ET_R414,0.007454832890332,142.38040660740808,0.0037587137326333,100,109,112,93.05263157894737,92.42105263157895,92.21052631578948,0.8421052631578902,high_agreement
MaskSetName_MS_D,0.0073635787438538,128.0351862832904,0.0044986965465476,101,115,98,92.98245614035088,92.0,93.19298245614036,1.1929824561403564,high_agreement
MEASURE_ET_DC_RD_Vg_Vbon_min,0.0072318891562856,93.53032550029457,0.00040955101597,102,158,416,92.91228070175438,88.98245614035088,70.87719298245614,22.035087719298247,moderate_agreement
MEASURE_ET_DC_SEC_Vgs_0p1V,0.0071221910595347,57.35815082490444,0.0034891391191852,103,213,118,92.84210526315789,85.12280701754385,91.78947368421053,7.719298245614041,high_agreement
FIC_ET_R_f_tn_2,0.0070118602382782,6.639212268404663,0.0045885834989338,104,432,97,92.77192982456141,69.75438596491227,93.26315789473685,23.508771929824576,moderate_agreement
FIC_ET_DC_PIV_Drain_Lag_1,0.0070087680615412,354.59881257265806,0.0033897708107292,105,42,122,92.7017543859649,97.12280701754385,91.50877192982456,5.614035087719287,high_agreement
MEASURE_ET_C385pf,0.0068821583501216,61.53560454619583,0.005137821550891,106,202,87,92.63157894736842,85.89473684210527,93.96491228070175,8.070175438596479,high_agreement
MEASURE_ET_Vbkdn_Cap100_Long,0.0068334956107475,442.9930114746094,0.0066004424236806,107,34,66,92.56140350877193,97.68421052631578,95.43859649122807,5.122807017543849,high_agreement
FIN_FIN_Alignment_FIN_to_ohmic_alignment,0.0067939812552528,167.01442044973373,0.0041982444049042,108,100,102,92.49122807017544,93.05263157894737,92.91228070175438,0.5614035087719316,high_agreement
MEASURE_ET_DC_PIV_Ids0_QP1,0.0067906412429938,248.72643120586872,0.0034036542592381,109,65,121,92.42105263157895,95.50877192982456,91.57894736842105,3.9298245614035068,high_agreement
MEASURE_ET_DC_SMALL_Vbgs_0p01,0.0067070093662806,109.26514999615029,0.0027849384163263,110,133,140,92.35087719298245,90.73684210526316,90.24561403508771,2.10526315789474,high_agreement
MEASURE_ET_DC_RF_CF_S11_Ph_L1002,0.006690475340724,178.4534130450338,0.0034349684890364,111,90,119,92.28070175438596,93.75438596491227,91.71929824561403,2.0350877192982466,high_agreement
MEASURE_ET_DC_RF_Vboff,0.0066349828902689,34.107175063341856,0.0029697157947952,112,273,132,92.21052631578948,80.91228070175438,90.80701754385964,11.298245614035096,moderate_agreement
MEASURE_ET_Load_Pull_Gss,0.0065562028411704,43.99688437953591,0.0022710935608011,113,240,163,92.14035087719297,83.22807017543859,88.63157894736841,8.912280701754383,high_agreement
MEASURE_ET_DC_SEC_X_Vg_at_I3_pos,0.0064929182417378,40.65684456750751,0.0027464436536749,114,250,142,92.0701754385965,82.52631578947368,90.10526315789474,9.543859649122808,high_agreement
MEASURE_ET_DC_RF_S11ang_26GHz,0.0064485951044395,200.02698104502636,0.0048475268287598,115,79,91,92.0,94.52631578947368,93.6842105263158,2.526315789473685,high_agreement
MEASURE_ET_C_CAT_2,0.0063488683341949,147.96955654025078,0.0028332477504973,116,107,138,91.9298245614035,92.56140350877193,90.3859649122807,2.175438596491233,high_agreement
MEASURE_ET_RF_Modeling_Mag_d,0.0063338836566501,190.68464923696592,0.0019589856382694,117,83,192,91.85964912280701,94.24561403508773,86.59649122807018,7.649122807017548,high_agreement
MEASURE_ET_DC_RF_Max_S11_Freq_L2180,0.0063251724874269,46.557403567712754,0.0025323673868577,118,234,149,91.78947368421053,83.64912280701755,89.6140350877193,8.140350877192986,high_agreement
ANODE_ET_Probe_Number,0.0061462629615926,267.8959200009704,0.0059432301448084,119,58,69,91.71929824561403,96.0,95.22807017543859,4.280701754385973,high_agreement
FIC_ET_DC_RF_Vg_max_Vd,0.0061101806586724,223.62944987043736,0.0057644823467246,120,73,75,91.64912280701755,94.94736842105263,94.80701754385964,3.298245614035082,high_agreement
MEASURE_ET_DC_RF_S11dB_10GHz,0.0060062306119002,111.71452020388097,0.0049005723932614,121,130,90,91.57894736842105,90.94736842105263,93.75438596491227,2.8070175438596436,high_agreement
MEASURE_ET_DC_RF_Max_S11_Ph_L1018,0.0059518358945297,219.45612689107656,0.0030341619328372,122,75,131,91.50877192982456,94.80701754385964,90.87719298245614,3.9298245614035068,high_agreement
SIN_GATE_ET_sh_GA144,0.0058653527597215,46.2522714138031,0.0024021072912525,123,235,156,91.43859649122807,83.57894736842105,89.12280701754386,7.8596491228070136,high_agreement
THIN_ET_R_4000_HOR,0.0058300824106114,79.40356721542776,0.0014685769702145,124,170,219,91.36842105263158,88.14035087719299,84.70175438596492,6.666666666666657,high_agreement
THIN_ET_Rc_an_ct2_OW_CR,0.0058083788222679,99.95578813552856,0.0031894867075724,125,146,128,91.2982456140351,89.82456140350877,91.08771929824562,1.4736842105263293,high_agreement
MEASURE_ET_LT_SEC_Id_min_mA_mm,0.0057029816935312,66.48139709234238,0.0028962387431842,126,192,137,91.22807017543859,86.59649122807018,90.45614035087719,4.631578947368411,high_agreement
THIN_ET_DC_RF_Vg_optt1,0.0056261236154726,117.2603281326592,0.0039227425903856,127,125,106,91.15789473684211,91.2982456140351,92.63157894736842,1.473684210526315,high_agreement
FIC_ET_DC_RF_Vbgs_0p1,0.0055699762267059,28.16743773315102,0.0039888145125283,128,293,104,91.08771929824562,79.50877192982456,92.77192982456141,13.26315789473685,moderate_agreement
MEASURE_ET_DC_RD_K,0.005511666110585,61.034447996877134,0.0039588786449676,129,204,105,91.01754385964912,85.75438596491229,92.7017543859649,6.947368421052616,high_agreement
TOPSIN_ET_DC_SMALL_Vbgs1,0.005456937018897,125.7080304576084,0.0030483579693424,130,118,130,90.94736842105263,91.78947368421053,90.94736842105263,0.8421052631579045,high_agreement
THIN_ET_sh_f_hr_23,0.0054301429923692,61.65493390709162,0.002078750002986,131,201,175,90.87719298245614,85.96491228070175,87.78947368421053,4.9122807017543835,high_agreement
MEASURE_ET_RF_Modeling_S22ang_10GHz,0.0053155944896995,57.65035831183195,0.0055186362618221,132,212,80,90.80701754385964,85.19298245614036,94.45614035087719,9.263157894736835,high_agreement
TOPSIN_ET_C175pf,0.0053133500369224,29.70002648304217,0.0014507823985892,133,284,221,90.73684210526316,80.14035087719297,84.56140350877193,10.596491228070192,moderate_agreement
SIN_GATE_ET_RGAN2,0.0052764940259206,111.36675732408185,0.0020136926909778,134,132,183,90.66666666666666,90.80701754385964,87.2280701754386,3.5789473684210407,high_agreement
MEASURE_ET_DC_SEC_S_Id_mA_mm_at_Vg3_SD3p5,0.0052526684626355,206.65284705162048,0.0061260820082511,135,77,68,90.59649122807018,94.66666666666667,95.29824561403508,4.701754385964904,high_agreement
MEASURE_ET_DC_SEC_Id_gm_max,0.0051736202039957,72.94150025770068,0.0025754670560589,136,181,147,90.52631578947368,87.36842105263159,89.75438596491227,3.1578947368420955,high_agreement
TOPSIN_ET_C100CapPARCAP,0.0051164452286166,44.087927386164665,0.0024777274058745,137,239,151,90.45614035087719,83.2982456140351,89.47368421052632,7.1578947368420955,high_agreement
MEASURE_ET_DC_RF_CF_S21_Mag_L1018,0.0051089599598972,127.2290654736571,0.002411599055375,138,117,155,90.3859649122807,91.85964912280701,89.19298245614034,2.6666666666666714,high_agreement
MEASURE_ET_RF_Modeling_Ls,0.0050788421212531,113.322381851729,0.0016661026634229,139,129,207,90.31578947368422,91.01754385964912,85.54385964912281,5.473684210526315,high_agreement
TFRP_ET_Rc_TF_AB_2,0.0050707471677456,37.5960841323249,0.0016659348589437,140,259,208,90.24561403508771,81.89473684210526,85.47368421052632,8.350877192982452,high_agreement
TOPSIN_ET_R_f_hr_2,0.0050532692694737,103.18766419915482,0.0029131265403039,141,142,136,90.17543859649123,90.10526315789474,90.52631578947368,0.4210526315789451,high_agreement
MEASURE_ET_DC_SEC_X_Vboff_Id,0.0049984939446573,27.90996626392007,0.0021686498027219,142,297,169,90.10526315789474,79.2280701754386,88.21052631578948,10.877192982456137,moderate_agreement
MEASURE_ET_DC_SEC_X_Ids_max_norm_FPSD3p2,0.0049233018012292,103.38551661372183,0.0026985983916048,143,140,144,90.03508771929825,90.24561403508771,89.96491228070175,0.2807017543859587,high_agreement
MEASURE_ET_R_f_tn_1,0.0049214036375118,17.722686886787415,0.0023816625428819,144,342,158,89.96491228070175,76.0701754385965,88.98245614035088,13.89473684210526,moderate_agreement
MEASURE_ET_DC_RF_Vg_Vbon_min,0.0049032742120825,58.72623959276825,0.0019164592884098,145,208,197,89.89473684210526,85.47368421052632,86.24561403508773,4.421052631578945,high_agreement
TOPSIN_ET_DC_RF_Vt_gd,0.0049024379149138,86.3651321453508,0.0014709281820677,146,165,218,89.82456140350877,88.49122807017544,84.77192982456141,5.052631578947356,high_agreement
MEASURE_ET_DC_RF2_S11dB_26GHz,0.0048797917706322,392.6519273389131,0.0029367990816396,147,40,134,89.75438596491227,97.26315789473684,90.66666666666666,7.508771929824562,high_agreement
MEASURE_ET_RF_Modeling_Fmax,0.0047982122361571,224.82319730520248,0.0046894569565826,148,71,96,89.6842105263158,95.08771929824562,93.33333333333333,5.403508771929822,high_agreement
MEASURE_ET_DC_RF_Vt_gd,0.0047597197966073,56.25648502539843,0.0023436855328174,149,214,160,89.6140350877193,85.05263157894737,88.8421052631579,4.561403508771932,high_agreement
MEASURE_ET_DC_SMALL_Vdg_max_0p1,0.0047521213946606,123.90794173441827,0.0029365415636696,150,120,135,89.54385964912281,91.64912280701755,90.59649122807018,2.10526315789474,high_agreement
THIN_ET_Rcat_cn_1_OW_ST,0.0047479856652902,94.3980594277382,0.0025068263551697,151,154,150,89.47368421052632,89.26315789473685,89.54385964912281,0.2807017543859587,high_agreement
MEASURE_ET_DC_SEC_S_Ig_mAmm_at_Vg_cond_pos_SD3p5,0.0047410171339999,267.51880916696973,0.0035983559965357,152,59,116,89.40350877192984,95.9298245614035,91.9298245614035,6.526315789473671,high_agreement
TOPSIN_ET_Cap1pf_0,0.0047319698504669,99.75820261868648,0.0014138973144024,153,147,227,89.33333333333333,89.75438596491227,84.14035087719299,5.614035087719287,high_agreement
THIN_ET_DC_RF_Vbgs_0p01,0.0047202870738836,194.84296138118955,0.0037708500655076,154,80,111,89.26315789473685,94.45614035087719,92.28070175438596,5.192982456140342,high_agreement
MEASURE_ET_DC_Stress_Vp_after,0.004719194855298,123.78836107254028,0.0036970479310497,155,121,113,89.19298245614034,91.57894736842105,92.14035087719297,2.94736842105263,high_agreement
MEASURE_ET_DC_RF_Vbgs1,0.0047104842121002,79.67987976898439,0.0010166339196727,156,169,268,89.12280701754386,88.21052631578948,81.26315789473684,7.859649122807028,high_agreement
MEASURE_ET_C20_0,0.004657785109572,172.43927812576294,0.0057899633808063,157,93,73,89.05263157894737,93.54385964912281,94.94736842105263,5.89473684210526,high_agreement
MEASURE_ET_DC_SEC_X_Id_mA_mm_at_Vg3_FPSD3p2,0.0046511737898646,111.65340169426054,0.0020920245168383,158,131,174,88.98245614035088,90.87719298245614,87.85964912280701,3.0175438596491233,high_agreement
OHMIC_Thickness_SiN_Thickness,0.0046077161592445,22.992514945100996,0.0010170739975725,159,313,267,88.91228070175438,78.10526315789474,81.33333333333333,10.807017543859644,moderate_agreement
MEASURE_ET_DC_RF_S11dB_26GHz,0.0046060974505249,167.86737349629402,0.0057891310851458,160,98,74,88.8421052631579,93.19298245614036,94.87719298245614,6.035087719298232,high_agreement
MEASURE_ET_DC_SEC_X_Ig_cut1_mAmm_pos_SD3p5,0.0045969380518078,83.53803370473906,0.0017122891799753,161,167,205,88.7719298245614,88.35087719298245,85.68421052631578,3.0877192982456165,high_agreement
MEASURE_ET_DC_Big_Vg_max_Vd,0.0045737660792528,64.30098585202359,0.002805851264352,162,195,139,88.70175438596492,86.3859649122807,90.31578947368422,3.929824561403521,high_agreement
MEASURE_ET_DC_RF_Gm_max_W,0.004566002046833,186.5189971923828,0.0008819904818502,163,85,284,88.63157894736841,94.10526315789474,80.14035087719297,13.964912280701768,moderate_agreement
TOPSIN_ET_Load_Pull_Gain_comp_Last,0.0045527745929683,91.28743053413928,0.001969452673988,164,161,190,88.56140350877193,88.7719298245614,86.73684210526315,2.0350877192982466,high_agreement
MEASURE_ET_C300_0,0.0045482378817083,32.49490199517459,0.0016200977318024,165,276,209,88.49122807017544,80.70175438596492,85.40350877192982,7.78947368421052,high_agreement
TOPSIN_ET_Vds_max,0.0045063266451634,13.36543970555067,0.001937502645382,166,368,194,88.42105263157895,74.24561403508771,86.45614035087719,14.175438596491233,moderate_agreement
MEASURE_ET_Rcat_cn_3,0.0044916610750312,53.046826243400574,0.0010287546872887,167,224,264,88.35087719298245,84.35087719298245,81.54385964912281,6.807017543859644,high_agreement
MEASURE_ET_DC_RF_S12dB_10GHz,0.0044620242088091,28.438566736876965,0.0020041793375345,168,291,184,88.28070175438596,79.64912280701755,87.1578947368421,8.63157894736841,high_agreement
MEASURE_ET_DC_Big_MAG_10GHz,0.0044507807018411,127.5462977560237,0.0014812904344486,169,116,217,88.21052631578948,91.9298245614035,84.84210526315789,7.0877192982456165,high_agreement
MEASURE_ET_RF_Modeling_R_Gs,0.0044368471712256,4.397428374039009,0.002426245433244,170,465,153,88.14035087719299,67.43859649122808,89.33333333333333,21.894736842105246,moderate_agreement
MEASURE_ET_LT_SEC_Vbgd1_Vd8,0.0044202616446337,132.80960634350777,0.0022756102345082,171,112,162,88.0701754385965,92.21052631578948,88.70175438596492,4.1403508771929864,high_agreement
MEASURE_ET_DC_RF_S22dB_26GHz_W,0.0044124206946373,37.15572257293388,0.0027763884596215,172,261,141,88.0,81.75438596491227,90.17543859649123,8.42105263157896,high_agreement
SIN_ET_DC_RF_Vg_optt2,0.004321757063253,107.85974232433364,0.0020147374833384,173,134,182,87.9298245614035,90.66666666666666,87.29824561403508,3.368421052631575,high_agreement
MEASURE_ET_DC_RD_S22ang_18GHz,0.0043133647132997,10.476716557517648,0.0021034272436422,174,394,173,87.85964912280701,72.42105263157895,87.9298245614035,15.508771929824562,moderate_agreement
MEASURE_ET_DC_RF_S11dB_26GHz_W,0.0042557859878523,71.84564100205898,0.0021144463840285,175,183,171,87.78947368421053,87.2280701754386,88.0701754385965,0.8421052631578902,high_agreement
MEASURE_ET_DC_SEC_Vboff_2_1,0.0042458880083054,83.86349046230316,0.003366111768765,176,166,124,87.71929824561404,88.42105263157895,91.36842105263158,3.649122807017534,high_agreement
TOPSIN_ET_DC_RF_Vg_max_Vd,0.0042427170080571,64.40503910928965,0.0012693871325182,177,194,237,87.64912280701755,86.45614035087719,83.43859649122807,4.21052631578948,high_agreement
MEASURE_ET_DC_RF2_Ft,0.004231595665784,3.2790385026019067,0.0014497017786572,178,484,222,87.57894736842105,66.10526315789474,84.49122807017544,21.473684210526315,moderate_agreement
TOPSIN_ET_C300_0,0.0042027284883048,97.98674388974904,0.0032320414549707,179,149,125,87.50877192982456,89.6140350877193,91.2982456140351,3.7894736842105345,high_agreement
THIN_ET_DC_RF_Vg_optt2,0.0041429446605462,104.25700378417967,0.0031996053490761,180,138,127,87.43859649122807,90.3859649122807,91.15789473684211,3.7192982456140413,high_agreement
TOPSIN_ET_Ids_m2,0.0041086521035668,101.13468461786395,0.0014613264832375,181,144,220,87.36842105263159,89.96491228070175,84.63157894736842,5.333333333333329,high_agreement
TFRP_ET_Rsh_TFR2,0.0040484111918712,94.331449277699,0.0029440765637728,182,155,133,87.29824561403508,89.19298245614034,90.73684210526316,3.4385964912280826,high_agreement
ANODE_ET_Ran_con_2_OW_CR,0.004032015603156,48.81615187448915,0.0020366533805607,183,231,180,87.2280701754386,83.85964912280701,87.43859649122807,3.578947368421055,high_agreement
MEASURE_ET_LT_SEC_Vd_Id_min,0.0039496018341886,13.343214688589796,0.0020576312054906,184,370,177,87.1578947368421,74.10526315789474,87.64912280701755,13.543859649122808,moderate_agreement
MEASURE_ET_DC_Big_S12ang_10GHz,0.0039125818065333,37.79442675411701,0.0017258589129136,185,258,203,87.08771929824562,81.96491228070175,85.82456140350877,5.122807017543863,high_agreement
MEASURE_ET_DC_RF_CF_S21_Mag_L1002,0.0038843933075921,116.8130329202395,0.0013440878572152,186,126,231,87.01754385964912,91.22807017543859,83.85964912280701,7.368421052631575,high_agreement
TOPSIN_ET_DC_RF_Idss,0.0038831210087988,168.91104181599803,0.0040337378788094,187,96,103,86.94736842105263,93.33333333333333,92.84210526315789,6.3859649122806985,high_agreement
MEASURE_ET_DC_SEC_X_Id_plus_Ig_at_Vboff_mA_mm,0.0038088883991448,71.73419337323867,0.0014399547504988,188,184,223,86.87719298245614,87.1578947368421,84.42105263157896,2.736842105263136,high_agreement
MEASURE_ET_C300FM1,0.0037980102618954,167.83274591714144,0.0034138376535476,189,99,120,86.80701754385964,93.12280701754386,91.64912280701755,6.3157894736842195,high_agreement
TOPSIN_ET_Cap_C300,0.0037435412905859,106.67714249715208,0.0020543738127262,190,136,178,86.73684210526315,90.52631578947368,87.57894736842105,3.7894736842105345,high_agreement
MEASURE_ET_DC_SEC_X_Ids_max_norm_SD3p5,0.0036949998121452,103.95494737150148,0.0013697914683949,191,139,230,86.66666666666667,90.31578947368422,83.9298245614035,6.385964912280713,high_agreement
TOPSIN_ET_DC_RF_Vbgs1,0.0036943131338789,141.8744749110192,0.001549021280868,192,111,212,86.59649122807018,92.28070175438596,85.19298245614036,7.087719298245602,high_agreement
